window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.79,10.02166,5.634206,10.39393,0.316874,0.073863,9.017992,33,0,0
4.94,9.979346,5.574559,10.01026,0.049176,0.011757,0.345945,82,0,0
7.06,9.975553,5.49803,9.995606,0.11219,0.019686,0.69623,92,0,0
9.12,9.835599,5.502749,9.898183,0.130439,0.023352,0.971985,106,0,0
