window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.87,9.850576,4.609984,10.71064,1.461294,0.137914,11.52768,169,0,0
5.00,9.899591,4.431112,9.98344,0.745524,0.057666,0.532389,109,0,0
7.12,9.988132,4.610508,10.01408,0.832629,0.024194,0.43788,101,0,0
