window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.99,9.961391,5.236194,10.79005,1.278971,0.255086,7.478333,92,0,0
5.33,10.11328,5.015473,13.80355,0.945477,0.769501,187.983,85,2,0
7.42,9.865519,4.410976,13.47863,1.02958,0.605463,43.09926,116,2,0
10.04,9.694518,4.272307,9.728492,0.122385,0.017866,0.173569,118,3,1
