window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.410000,11.519154,5.712960,18.031166,3.916801,1.580490,55.444908,87.000000,0.000000,0
2.432000,10.496258,5.027112,12.014517,2.995335,0.741113,23.390865,104.000000,0.000000,0
4.444000,10.470925,5.019448,11.917294,2.329397,0.721308,19.553757,98.000000,1.000000,0
