window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.47,9.900588,5.617898,10.16363,0.509707,0.051575,7.560968,93,0,0
4.54,9.870354,5.622416,9.903785,0.076013,0.011867,0.687885,117,0,0
6.60,9.786704,5.599656,9.86849,0.175164,0.04787,0.902319,109,0,0
