window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.38,9.566419,4.988807,14.17255,2.242985,1.039513,253.5257,96,2,0
4.60,9.391517,4.157025,9.456754,0.852005,0.055346,1.166773,99,2,0
6.75,9.456963,4.015893,9.501822,0.149582,0.018286,0.687933,80,3,1
