window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
3.01,10.47044,5.539729,11.80988,5.019477,1.567147,53.42927,87,0,0
5.52,11.25061,5.514839,35.25383,1.160619,3.891335,582.6945,120,2,0
7.68,10.41713,4.681689,10.63844,1.156146,0.240937,22.43276,0,3,1
9.94,10.64372,4.883979,10.65941,0.237687,0.008049,1.073551,117,0,0
