window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.440000,10.531997,5.251343,11.401545,0.374179,0.168144,16.739273,119.000000,0.000000,0
2.452000,10.619198,5.146412,10.649264,0.092028,0.019342,1.396418,105.000000,0.000000,0
4.465000,10.618239,5.171487,10.641185,0.068470,0.011865,0.625134,109.000000,0.000000,0
