window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.310000,10.215239,5.452047,13.626127,1.185455,1.198120,419.060272,105.000000,2.000000,0
2.342000,10.287999,5.173625,20.055210,0.464463,1.227937,403.598541,113.000000,2.000000,0
4.364000,10.414574,4.980955,10.445180,0.080595,0.020152,0.119829,108.000000,3.000000,1
6.416000,10.469509,4.942648,10.490734,0.059512,0.012913,0.069761,89.000000,0.000000,0
