window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.41,9.297523,4.214975,10.02936,0.881744,0.48132,5.564594,93,1,0
4.58,9.001545,4.428159,10.02252,0.855439,1.010582,23.838,112,2,0
8.08,10.1383,4.767055,10.19194,0.246491,0.045053,0.316191,98,3,1
