window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.67,9.444697,4.708335,12.31796,1.230938,0.901218,78.893,93,0,0
4.79,9.636168,4.912416,10.15572,0.914788,0.406227,4.398584,85,0,0
6.86,10.29416,5.250927,10.38265,0.152256,0.062945,0.243616,110,0,0
8.98,10.42342,5.272376,10.44959,0.062784,0.018843,0.219536,118,0,0
