window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.405000,9.934958,4.531020,9.964159,0.127712,0.020297,3.081608,118.000000,0.000000,0
2.456000,9.969693,4.516173,10.021444,0.084083,0.021531,1.055527,87.000000,0.000000,0
4.487000,9.976150,4.419146,9.999268,0.114174,0.015210,0.743580,102.000000,0.000000,0
