window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.66,9.854656,5.681803,10.01621,0.194272,0.055218,2.874327,107,0,0
4.74,9.979206,5.726162,10.05032,0.197589,0.039417,0.448418,113,0,0
6.96,9.832233,5.673899,9.896972,0.16568,0.028914,0.657082,91,0,0
