window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.52,10.53467,6.01733,10.6698,1.070487,0.097328,5.73945,116,0,0
4.62,10.28479,5.710012,10.45414,0.420941,0.072958,0.710821,116,0,0
6.72,10.21165,5.421738,10.23755,0.1172,0.013645,0.094843,178,0,0
8.82,10.26272,5.374416,10.32487,0.074312,0.017431,0.448942,105,0,0
10.89,10.2572,5.587059,10.33327,0.337007,0.054778,1.184464,104,0,0
