window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.410000,12.701256,6.705915,18.577005,3.130738,3.153786,98.422913,83.000000,1.000000,0
2.422000,12.507249,6.495596,17.281691,3.108483,3.016677,78.427124,108.000000,1.000000,0
4.444000,11.106082,5.788160,16.265078,2.868904,2.589265,79.106812,81.000000,0.000000,0
