window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.185000,9.421713,4.729481,10.159185,3.626886,0.529261,20.788574,87.000000,0.000000,0
2.267000,9.522085,4.666371,9.733133,1.760804,0.118057,2.543068,86.000000,0.000000,0
4.319000,9.633563,4.798831,9.786097,1.878513,0.094324,3.775787,106.000000,0.000000,0
6.844000,9.620742,5.237378,9.743800,0.946909,0.065451,2.569675,107.000000,0.000000,0
6.844000,9.620742,5.237378,9.743800,0.946909,0.065451,2.569675,107.000000,0.000000,0
