window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.026000,10.914972,4.369248,11.205662,0.354484,0.059001,11.358500,100.000000,0.000000,0
2.026000,10.899884,4.471647,10.923090,0.092541,0.009830,0.623322,111.000000,0.000000,0
4.026000,10.893703,4.512590,10.913392,0.106950,0.010660,0.989246,110.000000,0.000000,0
6.026000,10.878319,4.451816,10.938102,0.112249,0.016337,0.908327,187.000000,0.000000,0
