window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.310000,11.535239,5.696681,24.575569,6.646400,4.429289,886.533752,115.000000,2.000000,0
2.356000,10.625239,4.788051,10.673809,0.253078,0.035896,1.206160,109.000000,2.000000,0
4.367000,10.728818,4.735257,10.786676,0.084711,0.036216,0.171471,85.000000,3.000000,1
