window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.025000,10.234478,5.083710,10.434569,0.552485,0.122874,3.497553,103.000000,0.000000,0
2.025000,10.101997,4.748676,10.135286,0.304510,0.018087,0.246716,111.000000,0.000000,0
