window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.62,10.88851,4.308463,11.02167,0.127803,0.035663,2.509928,26,0,0
4.69,10.8632,4.269809,10.91641,0.069214,0.018266,0.734997,110,0,0
