window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.020000,9.236504,4.210596,19.705145,1.987304,1.750890,446.634552,0.000000,0.000000,0
2.276000,10.710092,5.149522,12.725095,1.913187,0.433680,77.402687,0.000000,0.000000,0
4.322000,10.549407,5.120421,10.576541,0.207386,0.023189,1.221943,0.000000,0.000000,0
6.449000,10.491446,5.152820,10.507700,0.112386,0.008612,0.155544,0.000000,0.000000,0
