window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.26,10.89529,4.04404,11.07485,0.708539,0.077041,3.363228,94,0,0
5.33,10.8304,4.841293,22.18898,0.866259,2.224393,577.152,88,2,0
7.55,10.57243,5.17766,10.59632,0.296374,0.018348,0.114679,80,3,1
12.78,10.60763,5.16751,10.6777,0.201284,0.031763,1.351929,0,0,0
