window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.410000,9.398211,4.488637,10.577685,2.024352,0.333941,23.655987,89.000000,0.000000,0
2.431000,9.606106,4.285454,9.915478,1.347459,0.185173,2.956867,80.000000,0.000000,0
4.442000,9.525454,4.189577,9.654966,1.861213,0.080750,3.131342,101.000000,0.000000,0
6.507000,9.628800,4.354175,9.891524,1.447608,0.130212,2.934599,90.000000,0.000000,0
8.519000,9.802660,4.486969,9.989113,2.003673,0.083451,2.414322,96.000000,0.000000,0
10.531000,9.747281,4.483451,10.018192,1.092404,0.116673,3.812170,102.000000,0.000000,0
12.558000,9.856097,4.493205,10.144286,2.772933,0.133318,2.863550,119.000000,0.000000,0
