window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.60,8.971066,4.648303,15.47027,1.850441,1.017458,393.8106,87,2,0
5.84,10.07827,4.80672,10.39207,1.170663,0.360427,6.370211,94,2,0
8.20,10.42058,4.775965,10.54667,0.144198,0.061887,0.23284,80,3,1
