window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.17,9.656576,5.145852,10.16855,1.263996,0.284101,7.034302,55,0,0
4.37,9.4755,4.939904,9.64645,1.133764,0.104011,1.514816,55,0,0
6.51,9.353053,4.723309,9.40163,1.155175,0.023476,1.092434,55,0,0
8.76,9.053108,4.178122,9.312658,1.274094,0.110762,1.323271,61,0,0
10.81,9.107562,3.931631,9.266193,0.191776,0.13413,1.217365,56,0,0
12.91,9.083649,4.673248,9.448814,0.897642,0.241825,2.658892,56,0,0
15.21,9.547931,4.695888,10.22076,0.925147,0.510612,2.782726,56,0,0
