window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
3.24,8.876627,4.505727,17.46102,1.28222,1.984419,692.4073,110,2,0
5.45,10.08628,5.009106,10.25619,0.51433,0.176638,1.808405,113,3,1
9.00,10.32623,5.086706,10.39295,0.137683,0.039909,0.326157,99,0,0
