window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.70,9.283521,4.940628,16.17081,1.475819,1.619325,529.3091,174,0,0
5.45,9.984095,4.930252,10.06726,0.344683,0.088852,0.846672,110,0,0
8.22,10.0888,4.901868,10.10021,0.041401,0.009184,0.060129,116,0,0
