window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.415000,9.104604,4.538042,10.039672,3.924466,0.597653,32.260990,91.000000,0.000000,0
2.437000,9.586797,4.750243,9.760449,1.141912,0.097131,3.877592,111.000000,0.000000,0
4.454000,9.651248,4.794425,9.913889,2.086279,0.157727,5.628157,86.000000,0.000000,0
