window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
4.00,9.461591,4.575258,19.85232,1.924392,1.882384,563.5652,103,2,0
6.33,10.49674,4.663068,10.69472,0.655746,0.236459,3.6654,82,3,1
9.80,10.7299,4.777292,10.76021,0.081971,0.018857,0.227785,105,0,0
