window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.67,10.99585,4.945339,11.1418,0.10808,0.032641,9.692049,107,0,0
4.81,11.01334,4.876133,11.02412,0.074853,0.00495,0.492239,111,0,0
6.96,11.0126,4.826071,11.02985,0.067471,0.00646,0.589895,109,0,0
9.16,11.02063,4.795176,11.02972,0.069267,0.004718,0.431442,99,0,0
