window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.016000,10.251282,5.272837,14.705859,2.035120,1.874296,104.118683,184.000000,2.000000,0
0.016000,10.251282,5.272837,14.705859,2.035120,1.874296,104.118683,184.000000,2.000000,0
2.309000,9.719892,4.374692,16.090096,1.509529,3.277497,144.901047,115.000000,1.000000,0
