window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
3.09,9.569566,4.677783,10.79494,1.886286,0.374561,12.68597,117,0,0
5.30,9.26537,4.705035,9.572927,0.576576,0.178791,7.996559,87,0,0
8.58,9.048133,4.448601,9.256441,1.047205,0.146454,2.426147,95,0,0
10.72,8.984698,5.052184,9.352934,1.025296,0.270191,3.994083,113,0,0
