window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
3.95,10.01391,5.070089,13.09998,1.658637,1.27293,67.34276,80,0,0
6.25,11.37844,4.786941,21.43013,2.118345,4.989477,215.5925,88,0,0
9.78,10.77527,4.85886,18.61192,1.754718,2.962507,138.7143,94,1,0
