window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
3.09,9.25877,4.991375,11.79956,1.254886,0.979854,289.1827,103,2,0
5.85,10.48533,5.128079,10.71926,0.849742,0.229227,12.05597,102,3,1
7.93,10.69462,5.41254,10.7015,0.166551,0.00695,0.366545,93,0,0
