window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
3.04,9.590033,4.906658,24.10601,1.341694,2.092031,725.1828,84,2,0
5.53,9.239652,3.559953,9.654186,1.319998,0.550425,10.99675,118,2,0
9.22,9.71878,3.589489,9.766053,0.190728,0.032517,0.486374,89,3,1
