window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.60,10.31265,4.797991,14.06843,2.188309,1.912348,16.03136,92,1,0
5.43,9.753541,5.05058,10.58587,0.737052,1.148299,138.0686,80,2,0
8.31,10.68503,5.442174,10.75721,0.14146,0.050291,1.048851,173,3,1
