window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.51,10.89125,4.225937,10.94633,0.84524,0.050201,5.393028,117,0,0
4.58,10.88012,4.161319,10.91209,0.321071,0.019621,0.440979,96,0,0
