window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.010000,9.180199,4.135870,13.697171,1.686050,2.249636,336.953186,115.000000,2.000000,0
2.011000,10.582444,4.219701,10.694616,0.343013,0.074665,2.878094,98.000000,2.000000,0
4.012000,10.532454,5.121045,10.709425,0.277849,0.069489,1.635075,92.000000,3.000000,1
