window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.016000,10.094797,4.900393,12.410754,4.355246,1.642777,28.208876,120.000000,0.000000,0
2.016000,10.455806,4.979173,11.385339,2.913826,0.644740,13.544703,89.000000,1.000000,0
4.016000,10.711211,5.190807,12.169771,2.706256,1.103506,24.218273,92.000000,0.000000,0
