window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.310000,10.046079,5.163626,18.060650,3.923033,1.926931,517.125916,109.000000,2.000000,0
2.329000,10.449778,5.246439,10.531464,0.529215,0.073928,0.863647,105.000000,2.000000,0
4.350000,10.559966,5.315210,10.584226,0.116592,0.015286,0.234318,80.000000,3.000000,1
