window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
3.08,10.09062,5.180189,31.94708,1.923368,3.064258,832.7641,84,2,0
5.87,10.43635,4.927131,10.81915,1.551214,0.492385,5.633068,89,3,1
9.29,10.89653,5.306831,10.94149,0.156707,0.033887,0.17705,83,0,0
