window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.69,9.08686,4.689983,16.47062,0.90488,1.503598,161.2632,89,2,0
5.94,9.571355,5.428778,9.623922,0.573126,0.047953,0.692654,96,3,1
8.11,9.666085,5.465175,9.711484,0.07472,0.023811,0.439453,84,0,0
