window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.310000,9.497683,4.643492,11.763409,3.147571,0.849799,167.328583,101.000000,0.000000,0
2.337000,10.202441,4.828954,10.583282,1.266072,0.446586,22.414303,97.000000,0.000000,0
4.351000,10.579763,4.986362,10.591976,0.168442,0.008227,0.350332,30.000000,0.000000,0
6.363000,10.537031,5.121174,10.563380,0.126350,0.020194,0.147057,87.000000,0.000000,0
