window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.018000,10.807117,4.640719,10.845070,0.153101,0.058544,4.640722,117.000000,0.000000,0
2.050000,10.844487,4.743533,10.907103,0.143628,0.022633,1.009083,116.000000,0.000000,0
4.093000,10.849469,4.669982,10.888165,0.075560,0.019959,1.366997,101.000000,0.000000,0
