window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
4.03,9.143614,4.17491,16.69122,0.948086,1.259241,320.1439,103,2,0
6.34,10.30546,5.051003,10.60407,0.916899,0.46137,21.16017,99,3,1
9.83,10.64699,5.272893,10.68631,0.143206,0.021622,0.273466,117,0,0
