window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.08,9.995813,4.121171,12.39581,1.053238,1.594038,10.65187,103,0,0
4.29,9.381979,4.363544,21.30368,1.192002,2.553808,614.1005,83,2,0
6.41,10.49342,4.944904,10.50488,0.293564,0.007048,0.274324,86,3,1
8.54,10.00053,4.300028,10.52559,0.290366,0.239172,2.831697,91,0,0
