window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.410000,10.298937,5.008169,15.525555,3.178448,2.159997,79.185249,112.000000,1.000000,0
2.458000,10.122960,5.088183,12.661170,2.228618,1.028006,46.286392,101.000000,1.000000,0
4.499000,10.057536,4.928018,11.691688,2.755097,0.935944,41.771412,103.000000,1.000000,0
