window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
0.410000,10.786759,3.950511,10.990912,0.775616,0.177210,21.315098,98.000000,0.000000,0
2.422000,10.882119,3.771662,10.918460,0.127375,0.018904,1.646090,97.000000,0.000000,0
