window_time,magnitude_avg,sma,max_accel,max_gyro,std_accel,jerk_peak,bpm,fsm_state,fall_detected
2.46,10.49891,5.750472,10.9972,1.379582,0.176756,8.748674,100,0,0
4.56,10.46826,5.836751,10.57552,1.112398,0.035086,1.195288,85,0,0
6.69,10.4213,5.743962,10.44685,0.207093,0.020707,0.18177,92,0,0
8.96,10.38117,5.644569,10.38721,0.119371,0.002389,0.140715,94,0,0
11.36,10.37401,5.663206,10.46872,0.351584,0.038711,0.645876,88,0,0
